age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,response,predicted_probability,predicted_response
70,retired,married,Primary_Education,no,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0.8784272331347983,1
36,admin.,married,Tertiary_Education,yes,yes,cellular,oct,mon,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.743,5017.5,1,0.8537429519149958,1
29,unemployed,divorced,Secondary_Education,no,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0.872303888885998,1
42,management,single,Tertiary_Education,no,no,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,1,0.8943094372701507,1
33,blue-collar,married,Primary_Education,yes,no,telephone,oct,mon,3,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.743,5017.5,0,0.7781784419953602,1
70,retired,married,Tertiary_Education,no,yes,cellular,oct,mon,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,1,0.8884334066096975,1
70,retired,married,Tertiary_Education,yes,no,cellular,oct,mon,2,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.743,5017.5,0,0.8542260466734517,1
38,technician,divorced,professional.course,no,yes,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8669227374838718,1
32,admin.,married,professional.course,yes,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8970785967531352,1
44,technician,married,Primary_Education,yes,no,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.9032251571831598,1
48,admin.,married,Primary_Education,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8956038673007071,1
70,retired,married,Primary_Education,yes,yes,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8606627443448507,1
70,retired,single,Tertiary_Education,unknown,unknown,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.912435879003355,1
70,retired,single,Tertiary_Education,yes,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.9124987042212603,1
70,retired,single,Tertiary_Education,no,no,telephone,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8531539954440052,1
26,student,single,Primary_Education,unknown,unknown,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8718945449816016,1
30,management,married,Tertiary_Education,no,no,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8970795093258158,1
35,student,single,Tertiary_Education,yes,no,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.9065678032835346,1
30,management,married,Tertiary_Education,yes,no,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8933214935022095,1
70,retired,married,Primary_Education,no,no,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,1,0.8693218788214868,1
45,blue-collar,single,Primary_Education,no,no,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8652371158186699,1
33,unemployed,married,Secondary_Education,no,yes,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8876650356499907,1
58,unemployed,married,Primary_Education,no,yes,cellular,oct,tue,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8603692668716822,1
55,technician,married,professional.course,yes,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8944807710917808,1
55,technician,married,professional.course,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8982026021738513,1
55,technician,married,professional.course,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8982026021738513,1
48,technician,married,professional.course,no,yes,telephone,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8135179128851943,1
32,admin.,married,professional.course,yes,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8970785967531352,1
32,admin.,married,professional.course,no,yes,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.9119462081076499,1
22,student,single,Secondary_Education,yes,no,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.9125363816775358,1
26,student,single,Primary_Education,yes,no,cellular,oct,tue,2,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8672762950542106,1
27,technician,single,unknown,no,no,cellular,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.9061905953307153,1
56,admin.,married,Primary_Education,yes,no,cellular,oct,tue,2,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8596932045442078,1
17,student,single,unknown,no,yes,cellular,oct,tue,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.9180639344208212,1
33,unemployed,married,Secondary_Education,yes,yes,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8792699772901478,1
45,blue-collar,single,Primary_Education,no,yes,cellular,oct,tue,2,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,1,0.8561732909058176,1
26,student,single,Primary_Education,yes,no,telephone,oct,tue,3,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8130226613924065,1
48,admin.,married,Primary_Education,yes,no,cellular,oct,tue,2,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.9032820353398974,1
70,retired,married,Primary_Education,no,no,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8921312564700845,1
44,blue-collar,single,professional.course,no,no,cellular,oct,tue,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8948347873899367,1
70,retired,single,Tertiary_Education,no,no,telephone,oct,tue,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8531539954440052,1
28,technician,single,Secondary_Education,no,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,1,0.8706481991812276,1
28,technician,single,Secondary_Education,unknown,unknown,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.9081784617123542,1
28,admin.,single,Secondary_Education,no,no,telephone,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8293374758714411,1
36,admin.,single,Tertiary_Education,no,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8888975965696042,1
70,retired,married,Primary_Education,no,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8927993671320961,1
36,admin.,single,Tertiary_Education,yes,no,cellular,oct,wed,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.9216665040269999,1
70,retired,married,unknown,yes,yes,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8924777598972717,1
37,technician,married,Tertiary_Education,yes,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,1,0.869993898915164,1
36,admin.,married,Tertiary_Education,yes,no,cellular,oct,wed,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.742,5017.5,0,0.8743976219868836,1
37,blue-collar,single,professional.course,no,no,cellular,oct,wed,3,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.88708693754381,1
56,admin.,married,Primary_Education,no,no,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8886958550573255,1
38,admin.,married,Secondary_Education,yes,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8881688348928617,1
35,technician,married,Tertiary_Education,yes,no,cellular,oct,wed,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8965140361625531,1
42,entrepreneur,married,Primary_Education,no,no,cellular,oct,wed,3,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8771155089356708,1
34,management,married,Tertiary_Education,no,no,telephone,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.8187233148752786,1
28,technician,single,Tertiary_Education,yes,yes,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.8983288603752762,1
36,admin.,married,Tertiary_Education,no,no,cellular,oct,wed,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0.9000874670917139,1
36,unemployed,married,Secondary_Education,no,no,telephone,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8031182320542203,1
33,admin.,single,Tertiary_Education,no,no,cellular,oct,thu,5,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.74,5017.5,1,0.8716999337713545,1
37,blue-collar,married,Primary_Education,yes,no,cellular,oct,thu,4,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8606209135075173,1
35,admin.,married,Tertiary_Education,yes,no,cellular,oct,thu,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.74,5017.5,0,0.8747988873289497,1
49,admin.,single,Tertiary_Education,no,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.9129228742427433,1
28,student,single,Secondary_Education,no,no,telephone,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8272622527481668,1
34,technician,single,professional.course,no,no,cellular,oct,thu,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.74,5017.5,0,0.8782239794653601,1
30,self-employed,single,Secondary_Education,no,no,telephone,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8224736391431703,1
44,admin.,divorced,Secondary_Education,no,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8926967995172252,1
28,admin.,single,Tertiary_Education,yes,no,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.9052639926153925,1
68,retired,married,professional.course,no,no,cellular,oct,thu,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.74,5017.5,0,0.8730257970035168,1
37,blue-collar,married,Primary_Education,no,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8792192378565312,1
37,blue-collar,married,Primary_Education,yes,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8749000194525847,1
40,services,married,professional.course,yes,no,cellular,oct,thu,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.74,5017.5,1,0.9012725203761845,1
28,student,single,unknown,yes,no,cellular,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.901973855347282,1
70,retired,married,professional.course,yes,no,cellular,oct,thu,2,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.74,5017.5,0,0.9066337243364392,1
35,admin.,married,Tertiary_Education,yes,no,cellular,oct,thu,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8967658000360733,1
70,retired,married,Primary_Education,yes,no,cellular,oct,thu,2,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.74,5017.5,1,0.9010351429954968,1
37,blue-collar,married,Primary_Education,no,no,cellular,oct,thu,5,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8604466126134283,1
37,blue-collar,married,Primary_Education,no,no,cellular,oct,thu,2,contacted_in_first_10_days,less_than_3_times,failure,-3.4,92.431,-26.9,0.74,5017.5,1,0.8676239695042325,1
33,admin.,single,Tertiary_Education,yes,no,telephone,oct,thu,3,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.74,5017.5,1,0.8531770948526136,1
25,admin.,single,Tertiary_Education,yes,yes,telephone,oct,thu,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.8372495977645537,1
37,management,single,Tertiary_Education,no,no,cellular,oct,thu,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.74,5017.5,1,0.8828681349203342,1
70,retired,married,Primary_Education,no,no,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8758395501658264,1
25,admin.,single,Tertiary_Education,yes,yes,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.8670334364680741,1
28,services,married,Primary_Education,yes,no,telephone,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.7233496186087006,1
28,services,married,Primary_Education,yes,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.739,5017.5,1,0.8820424978295767,1
70,housemaid,divorced,Primary_Education,yes,no,telephone,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.7772538620569952,1
22,student,single,Secondary_Education,no,no,cellular,oct,fri,2,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.8530497133318713,1
32,self-employed,married,professional.course,no,yes,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8718630101514956,1
25,admin.,single,Tertiary_Education,unknown,unknown,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8934070607950715,1
39,technician,married,Tertiary_Education,no,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.739,5017.5,1,0.9040648602328281,1
33,technician,married,professional.course,yes,no,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,0.8727022417438084,1
40,admin.,married,Tertiary_Education,yes,yes,cellular,oct,fri,5,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8672744428100696,1
38,admin.,married,Tertiary_Education,yes,no,cellular,oct,fri,2,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.9003539754217104,1
39,technician,married,Tertiary_Education,yes,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,0,0.8779577739537906,1
39,admin.,single,Secondary_Education,no,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8896606978573756,1
39,admin.,single,Secondary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8856663182598874,1
33,admin.,single,Tertiary_Education,yes,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,0.8977593496977173,1
60,self-employed,married,Tertiary_Education,yes,no,telephone,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8037379729360745,1
33,self-employed,single,professional.course,yes,yes,telephone,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,0,0.7566310227212335,1
26,admin.,single,Tertiary_Education,no,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,0.9010473848935018,1
30,technician,single,professional.course,yes,no,telephone,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.8017851281880468,1
36,services,married,Secondary_Education,yes,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.739,5017.5,0,0.8827726006193509,1
36,services,married,Secondary_Education,no,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,0,0.8366175912655484,1
49,admin.,single,Secondary_Education,no,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,0,0.8621608780977337,1
49,admin.,single,Secondary_Education,yes,no,telephone,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.7628295256253752,1
28,admin.,single,Tertiary_Education,no,no,cellular,oct,fri,2,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.897381741799993,1
50,technician,married,professional.course,unknown,unknown,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.8711748468260133,1
33,admin.,married,Tertiary_Education,no,no,cellular,oct,fri,1,contacted_in_first_10_days,less_than_3_times,success,-3.4,92.431,-26.9,0.739,5017.5,1,0.9072140407334824,1
38,technician,married,Tertiary_Education,no,no,cellular,oct,fri,1,contacted_first_time,never_contacted,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,0.8885676937171846,1
28,management,single,Tertiary_Education,no,no,cellular,oct,fri,1,contacted_first_time,less_than_3_times,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.8683409480267705,1
